EmployeeID,Department,Designation,Experience,CollegeTier,Salary
1856,Marketing,Manager,5,Tier 3,1191826
1857,Support,Manager,4,Tier 3,1156092
1858,Support,Analyst,14,Tier 3,1134045
1859,IT,Lead,15,Tier 1,2003905
1860,IT,Associate,10,Tier 1,1256674
1861,Finance,Intern,9,Tier 3,732313
1862,Marketing,Lead,15,Tier 2,1747611
1863,Support,Lead,1,Tier 2,817944
1864,HR,Lead,2,Tier 3,839847
1865,Finance,Director,14,Tier 3,2037810
1866,Finance,Director,18,Tier 3,2306689
1867,Finance,Manager,7,Tier 3,1309225
1868,IT,Manager,16,Tier 1,2306590
1869,Finance,Manager,6,Tier 1,1557866
1870,Support,Senior Dev,0,Tier 2,633363
1871,Sales,Manager,4,Tier 1,1450296
1872,Operations,Manager,14,Tier 3,1764820
1873,IT,Analyst,12,Tier 1,1287727
1874,IT,Lead,7,Tier 1,1378068
1875,Marketing,Lead,8,Tier 3,1161390
1876,IT,Manager,0,Tier 2,980131
1877,Marketing,Senior Dev,2,Tier 2,772433
1878,IT,Manager,7,Tier 3,1318182
1879,Support,Intern,8,Tier 1,841281
1880,Marketing,Senior Dev,13,Tier 2,1536511
1881,Support,Director,3,Tier 1,1703605
1882,Finance,Manager,5,Tier 1,1471098
1883,IT,Manager,2,Tier 2,1144807
1884,HR,Senior Dev,2,Tier 3,731869
1885,Marketing,Manager,12,Tier 3,1634716
1886,Marketing,Analyst,1,Tier 3,332092
1887,Marketing,Director,18,Tier 2,2516010
1888,IT,Intern,5,Tier 3,492031
1889,Sales,Manager,1,Tier 2,1041271
1890,Operations,Manager,16,Tier 2,2075766
1891,Operations,Intern,1,Tier 1,319297
1892,Support,Lead,15,Tier 3,1585717
1893,Marketing,Senior Dev,1,Tier 2,741505
1894,Support,Associate,12,Tier 1,1380350
1895,Support,Analyst,1,Tier 1,479686
1896,IT,Manager,2,Tier 3,992951
1897,Finance,Senior Dev,13,Tier 3,1354727
1898,Finance,Manager,6,Tier 1,1595740
1899,Operations,Director,6,Tier 1,1922368
1900,Support,Lead,16,Tier 2,1811592
1901,Finance,Senior Dev,12,Tier 2,1456324
1902,Finance,Associate,18,Tier 3,1496132
1903,HR,Analyst,18,Tier 3,1373864
1904,Marketing,Lead,16,Tier 3,1646566
1905,Support,Manager,9,Tier 2,1569369
1906,Marketing,Director,3,Tier 2,1542727
1907,Operations,Associate,19,Tier 1,1920235
1908,Operations,Intern,17,Tier 3,1205373
1909,Sales,Intern,17,Tier 2,1351323
1910,Finance,Senior Dev,13,Tier 2,1529971
1911,Support,Senior Dev,14,Tier 2,1600101
1912,Marketing,Associate,3,Tier 1,728996
1913,Sales,Intern,7,Tier 2,657585
1914,Support,Analyst,11,Tier 2,1054278
1915,Support,Intern,13,Tier 2,1063649
1916,Finance,Lead,17,Tier 1,2127927
1917,Marketing,Senior Dev,1,Tier 2,744766
1918,Operations,Director,10,Tier 2,1957016
1919,Sales,Director,11,Tier 3,1878688
1920,Finance,Lead,14,Tier 3,1556520
1921,HR,Analyst,16,Tier 2,1379545
1922,Marketing,Analyst,17,Tier 2,1425167
1923,Finance,Associate,5,Tier 3,692736
1924,Finance,Senior Dev,17,Tier 2,1766087
1925,Sales,Director,8,Tier 3,1685205
1926,Support,Director,4,Tier 1,1785275
1927,Operations,Manager,10,Tier 3,1507496
1928,Support,Manager,0,Tier 3,875738
1929,IT,Intern,18,Tier 3,1303384
1930,Operations,Intern,1,Tier 3,267291
1931,Operations,Senior Dev,3,Tier 1,976331
1932,IT,Intern,17,Tier 3,1238014
1933,HR,Lead,18,Tier 2,1971148
1934,Operations,Intern,18,Tier 1,1572224
1935,Finance,Analyst,5,Tier 2,678695
1936,Support,Senior Dev,11,Tier 3,1274452
1937,Sales,Lead,16,Tier 2,1828441
1938,Support,Manager,0,Tier 2,1004859
1939,Marketing,Senior Dev,9,Tier 3,1116318
1940,Sales,Intern,10,Tier 3,785372
1941,Sales,Manager,4,Tier 2,1282272
1942,Sales,Manager,11,Tier 2,1719290
1943,HR,Analyst,16,Tier 1,1573099
1944,Support,Manager,14,Tier 3,1764040
1945,IT,Lead,8,Tier 1,1457820
1946,Marketing,Analyst,19,Tier 1,1809890
1947,Marketing,Manager,18,Tier 3,1951316
1948,Support,Manager,9,Tier 2,1599968
1949,Operations,Director,4,Tier 1,1792005
1950,HR,Manager,15,Tier 3,1785206
1951,Support,Senior Dev,8,Tier 3,1051378
1952,IT,Manager,14,Tier 3,1711519
1953,IT,Analyst,17,Tier 1,1660703
1954,Operations,Manager,13,Tier 2,1875570
1955,Support,Director,11,Tier 2,2070120
1956,Support,Director,6,Tier 2,1706456
1957,IT,Associate,12,Tier 3,1092257
1958,Marketing,Intern,4,Tier 2,478972
1959,Finance,Manager,3,Tier 3,1076654
1960,Marketing,Director,1,Tier 3,1245887
1961,HR,Associate,8,Tier 3,870808
1962,Marketing,Analyst,5,Tier 2,660154
1963,Marketing,Analyst,0,Tier 1,372747
1964,HR,Analyst,12,Tier 3,1032838
1965,Operations,Analyst,12,Tier 2,1110156
1966,Operations,Lead,1,Tier 1,940360
1967,Operations,Director,7,Tier 2,1808582
1968,HR,Associate,3,Tier 3,597377
1969,IT,Director,2,Tier 3,1345621
1970,Support,Director,11,Tier 2,2074283
1971,HR,Intern,7,Tier 2,702613
1972,Support,Analyst,0,Tier 1,353547
1973,Operations,Intern,10,Tier 1,984562
1974,HR,Intern,12,Tier 3,897480
1975,Marketing,Director,16,Tier 3,2134213
1976,Sales,Intern,9,Tier 2,839860
1977,HR,Analyst,11,Tier 3,987134
1978,IT,Analyst,9,Tier 2,922172
1979,Marketing,Analyst,4,Tier 2,616325
1980,Sales,Associate,1,Tier 2,518965
1981,Finance,Manager,16,Tier 2,2055779
1982,Marketing,Manager,13,Tier 3,1681881
1983,HR,Analyst,2,Tier 3,414472
1984,IT,Intern,2,Tier 1,404926
1985,Marketing,Senior Dev,5,Tier 1,1129832
1986,Marketing,Lead,11,Tier 2,1502021
1987,Support,Associate,19,Tier 1,1919087
1988,Finance,Associate,10,Tier 3,1001128
1989,Sales,Analyst,3,Tier 2,499401
1990,Support,Analyst,5,Tier 1,764864
1991,Marketing,Associate,19,Tier 3,1546982
1992,Sales,Director,15,Tier 2,2291950
1993,Operations,Director,16,Tier 2,2389111
1994,Finance,Associate,11,Tier 3,1033866
1995,Finance,Senior Dev,9,Tier 1,1400818
1996,Operations,Director,14,Tier 3,2058861
1997,Operations,Analyst,8,Tier 2,887041
1998,Operations,Manager,4,Tier 2,1239493
1999,Sales,Intern,6,Tier 1,690447
2000,Support,Senior Dev,0,Tier 1,775350
2001,HR,Lead,6,Tier 3,1081955
2002,Finance,Intern,11,Tier 3,876607
2003,Sales,Analyst,15,Tier 3,1217658
2004,IT,Director,3,Tier 3,1400124
2005,Marketing,Senior Dev,6,Tier 2,1082547
2006,Marketing,Lead,14,Tier 1,1948554
2007,IT,Director,8,Tier 2,1869359
2008,Support,Manager,10,Tier 3,1493303
2009,Finance,Analyst,0,Tier 2,327606
2010,HR,Lead,7,Tier 2,1213308
2011,Operations,Director,3,Tier 1,1740671
2012,Operations,Intern,2,Tier 1,398572
2013,Support,Senior Dev,8,Tier 1,1322204
2014,Sales,Analyst,1,Tier 3,351729
2015,Sales,Senior Dev,12,Tier 2,1455870
2016,Sales,Intern,11,Tier 2,974585
2017,Finance,Manager,3,Tier 3,1096681
2018,IT,Intern,7,Tier 2,676968
2019,Support,Senior Dev,4,Tier 1,1046423
2020,Sales,Director,19,Tier 1,2907721
2021,Sales,Manager,10,Tier 1,1900835
2022,Sales,Associate,8,Tier 1,1112512
2023,Operations,Manager,11,Tier 1,1963369
2024,HR,Senior Dev,9,Tier 3,1141226
2025,Marketing,Senior Dev,12,Tier 1,1652082
2026,HR,Director,10,Tier 1,2261420
2027,Sales,Director,7,Tier 1,2008379
2028,IT,Analyst,14,Tier 1,1402006
2029,Operations,Analyst,10,Tier 3,878682
2030,HR,Intern,0,Tier 3,203840
2031,Operations,Lead,14,Tier 1,1918091
2032,Sales,Lead,5,Tier 3,1002983
2033,IT,Intern,14,Tier 2,1138734
2034,Support,Manager,8,Tier 1,1748933
2035,Operations,Senior Dev,17,Tier 1,2006033
2036,HR,Intern,16,Tier 2,1262241
2037,Operations,Lead,4,Tier 1,1201915
2038,HR,Intern,19,Tier 2,1491464
2039,Sales,Senior Dev,10,Tier 3,1205063
2040,IT,Associate,0,Tier 2,421185
2041,IT,Lead,5,Tier 3,1021098
2042,Marketing,Associate,1,Tier 3,477118
2043,Support,Analyst,13,Tier 1,1347076
2044,Marketing,Intern,5,Tier 3,514605
2045,Operations,Lead,17,Tier 1,2151433
2046,IT,Manager,13,Tier 3,1651932
2047,Finance,Senior Dev,2,Tier 3,727853
2048,Sales,Analyst,5,Tier 2,631116
2049,Marketing,Director,7,Tier 2,1763691
2050,Marketing,Senior Dev,12,Tier 3,1317882
2051,Operations,Senior Dev,11,Tier 3,1257808
2052,Operations,Manager,16,Tier 3,1858399
2053,Operations,Intern,10,Tier 1,996956
2054,HR,Analyst,17,Tier 2,1464506
2055,Support,Analyst,11,Tier 1,1212565
2056,Finance,Manager,8,Tier 1,1742375
2057,HR,Senior Dev,3,Tier 2,887234
2058,Operations,Intern,15,Tier 1,1396895
2059,IT,Intern,11,Tier 3,851642
2060,Marketing,Intern,4,Tier 2,493954
2061,HR,Analyst,5,Tier 1,778229
2062,Finance,Associate,17,Tier 2,1562873
2063,Operations,Senior Dev,5,Tier 2,1018627
2064,Support,Director,11,Tier 2,2049650
2065,Finance,Associate,1,Tier 3,464064
2066,Marketing,Intern,10,Tier 3,784122
2067,HR,Lead,15,Tier 2,1785745
2068,Finance,Senior Dev,1,Tier 1,800366
2069,Support,Manager,7,Tier 2,1441596
2070,IT,Manager,9,Tier 3,1418199
2071,Support,Director,3,Tier 1,1740550
2072,Support,Lead,0,Tier 3,726746
2073,Sales,Intern,6,Tier 3,561312
2074,Finance,Analyst,19,Tier 3,1438247
2075,Support,Director,17,Tier 2,2434357
2076,Sales,Lead,11,Tier 3,1342424
2077,Finance,Lead,4,Tier 1,1167601
2078,Finance,Lead,3,Tier 1,1088020
2079,Marketing,Lead,9,Tier 2,1353710
2080,Finance,Manager,10,Tier 1,1869532
2081,Finance,Senior Dev,9,Tier 1,1399967
2082,Sales,Director,1,Tier 2,1376022
2083,Finance,Manager,7,Tier 2,1431135
2084,Finance,Analyst,4,Tier 1,660514
2085,Operations,Manager,2,Tier 1,1265331
2086,Support,Senior Dev,12,Tier 1,1621196
2087,Finance,Analyst,9,Tier 3,812787
2088,Finance,Manager,8,Tier 2,1546805
2089,Finance,Manager,1,Tier 1,1172176
2090,Sales,Analyst,6,Tier 3,650208
2091,Sales,Associate,2,Tier 3,499171
2092,Sales,Intern,19,Tier 2,1477396
2093,Marketing,Director,2,Tier 1,1660546
2094,Sales,Senior Dev,16,Tier 3,1550058
2095,IT,Manager,13,Tier 3,1703521
2096,Marketing,Intern,12,Tier 2,1023075
2097,Sales,Lead,19,Tier 2,2011076
2098,HR,Director,17,Tier 2,2464160
2099,Marketing,Analyst,17,Tier 1,1635417
2100,HR,Associate,12,Tier 1,1400099
2101,Marketing,Associate,19,Tier 2,1696598
2102,Sales,Manager,9,Tier 2,1566602
2103,Marketing,Analyst,10,Tier 2,969256
2104,Support,Senior Dev,8,Tier 2,1204980
2105,HR,Associate,0,Tier 3,391904
2106,HR,Analyst,1,Tier 2,400540
2107,Operations,Analyst,8,Tier 2,847164
2108,Operations,Director,3,Tier 2,1500996
2109,Operations,Director,10,Tier 1,2222871
2110,Operations,Director,18,Tier 2,2527812
2111,Support,Analyst,2,Tier 2,491979
2112,HR,Lead,18,Tier 1,2238410
2113,Sales,Senior Dev,12,Tier 2,1455467
2114,Support,Senior Dev,6,Tier 2,1049854
2115,Sales,Intern,6,Tier 2,625065
2116,IT,Manager,7,Tier 3,1297812
2117,HR,Associate,13,Tier 2,1270179
2118,IT,Analyst,9,Tier 3,818275
2119,Support,Analyst,14,Tier 3,1157857
2120,IT,Senior Dev,19,Tier 1,2180948
2121,Support,Analyst,7,Tier 1,909464
2122,Operations,Intern,15,Tier 3,1097794
2123,Support,Associate,15,Tier 3,1286998
2124,Marketing,Analyst,13,Tier 2,1202525
2125,Finance,Lead,3,Tier 1,1086654
2126,Marketing,Director,2,Tier 2,1457236
2127,Finance,Manager,0,Tier 2,975042
2128,Operations,Director,14,Tier 3,2058407
2129,Sales,Intern,7,Tier 1,759270
2130,Finance,Director,3,Tier 1,1742068
2131,IT,Associate,9,Tier 1,1164459
2132,HR,Senior Dev,2,Tier 2,778673
2133,Support,Director,16,Tier 3,2136614
2134,Finance,Senior Dev,19,Tier 3,1759430
2135,IT,Intern,12,Tier 1,1136964
2136,Finance,Manager,8,Tier 3,1399976
2137,Operations,Analyst,5,Tier 3,604148
2138,Marketing,Analyst,9,Tier 3,832918
2139,HR,Director,6,Tier 2,1705540
2140,HR,Director,19,Tier 3,2348402
2141,Marketing,Manager,18,Tier 2,2172917
2142,HR,Lead,14,Tier 1,1905179
2143,IT,Senior Dev,11,Tier 3,1249493
2144,Sales,Director,18,Tier 3,2280206
2145,Support,Manager,3,Tier 2,1177624
2146,Marketing,Director,4,Tier 2,1576412
2147,Marketing,Intern,17,Tier 1,1530517
2148,Finance,Associate,4,Tier 1,793064
2149,HR,Lead,15,Tier 3,1600106
2150,Sales,Lead,18,Tier 1,2211589
2151,Operations,Lead,15,Tier 2,1766218
2152,Finance,Lead,14,Tier 3,1540581
2153,HR,Manager,3,Tier 3,1094582
2154,Marketing,Director,15,Tier 3,2097127
2155,Sales,Analyst,7,Tier 2,777088
2156,Marketing,Senior Dev,15,Tier 3,1514602
2157,IT,Director,9,Tier 2,1887273
2158,Marketing,Associate,1,Tier 1,576486
2159,Marketing,Manager,8,Tier 2,1497168
2160,Finance,Analyst,10,Tier 2,963551
2161,Marketing,Lead,9,Tier 3,1253733
2162,HR,Senior Dev,16,Tier 1,1948483
2163,Finance,Intern,15,Tier 2,1202963
2164,HR,Analyst,14,Tier 2,1256920
2165,Marketing,Manager,4,Tier 1,1426845
2166,Finance,Manager,16,Tier 1,2333078
2167,Finance,Manager,18,Tier 1,2457067
2168,IT,Associate,16,Tier 2,1476728
2169,Finance,Lead,1,Tier 3,750583
2170,HR,Associate,14,Tier 2,1341263
2171,Sales,Director,6,Tier 1,1921914
2172,Finance,Lead,5,Tier 1,1239456
2173,Operations,Analyst,14,Tier 3,1110406
2174,Marketing,Intern,6,Tier 2,619276
2175,Operations,Director,16,Tier 3,2149873
2176,HR,Senior Dev,8,Tier 3,1068908
2177,Support,Manager,8,Tier 3,1371644
2178,IT,Associate,5,Tier 2,777125
2179,IT,Manager,19,Tier 1,2562291
2180,HR,Manager,2,Tier 2,1128176
2181,Finance,Lead,16,Tier 3,1655675
2182,Marketing,Intern,15,Tier 1,1345174
2183,Finance,Lead,12,Tier 1,1779998
2184,Operations,Associate,0,Tier 1,482112
2185,Finance,Lead,2,Tier 2,881689
2186,IT,Analyst,14,Tier 1,1414555
2187,Sales,Intern,3,Tier 3,356033
2188,Sales,Senior Dev,16,Tier 3,1534946
2189,Support,Director,10,Tier 2,1984675
2190,Operations,Senior Dev,2,Tier 2,780919
2191,Sales,Intern,13,Tier 2,1091833
2192,Finance,Director,0,Tier 3,1220445
2193,Finance,Analyst,1,Tier 1,457564
2194,IT,Intern,3,Tier 2,411255
2195,Support,Director,18,Tier 2,2482997
2196,Finance,Lead,0,Tier 1,885880
2197,Sales,Director,7,Tier 1,2005578
2198,Sales,Director,0,Tier 3,1220628
2199,Sales,Analyst,15,Tier 3,1170389
2200,IT,Director,7,Tier 1,2040580
2201,Operations,Analyst,15,Tier 2,1291855
2202,Sales,Director,2,Tier 2,1480002
2203,Sales,Director,11,Tier 3,1882815
2204,HR,Associate,10,Tier 2,1071481
2205,HR,Associate,19,Tier 2,1720414
2206,Marketing,Manager,3,Tier 1,1379819
2207,Marketing,Manager,1,Tier 3,949477
2208,Finance,Associate,18,Tier 1,1840792
2209,Finance,Senior Dev,4,Tier 1,1063526
2210,Support,Manager,13,Tier 2,1867079
2211,HR,Intern,2,Tier 2,333889
2212,Support,Associate,15,Tier 1,1606254
2213,Finance,Intern,18,Tier 1,1581442
2214,Support,Senior Dev,17,Tier 1,2048747
2215,Finance,Associate,15,Tier 1,1611199
2216,HR,Senior Dev,0,Tier 2,630112
2217,HR,Manager,11,Tier 1,1939581
2218,Support,Director,10,Tier 1,2246500
2219,Sales,Senior Dev,11,Tier 2,1357424
2220,Marketing,Senior Dev,5,Tier 1,1114552
2221,HR,Lead,4,Tier 2,1014808
2222,HR,Senior Dev,13,Tier 3,1373620
2223,Support,Associate,0,Tier 1,500013
2224,Support,Intern,17,Tier 1,1548103
2225,Finance,Lead,8,Tier 1,1461402
2226,Sales,Senior Dev,4,Tier 3,867210
2227,Sales,Manager,1,Tier 3,942253
2228,Sales,Analyst,14,Tier 3,1117846
2229,HR,Senior Dev,3,Tier 1,984200
2230,Sales,Intern,12,Tier 1,1166163
2231,Operations,Manager,6,Tier 2,1371950
2232,Support,Manager,13,Tier 2,1840742
2233,Marketing,Director,18,Tier 2,2502703
2234,IT,Manager,19,Tier 2,2237580
2235,HR,Associate,17,Tier 1,1760166
2236,Finance,Intern,9,Tier 3,763608
2237,HR,Manager,7,Tier 2,1477513
2238,Support,Manager,9,Tier 1,1825312
2239,HR,Analyst,1,Tier 1,436901
2240,Support,Intern,4,Tier 1,545917
2241,Support,Director,8,Tier 3,1651988
2242,Sales,Senior Dev,17,Tier 3,1634505
2243,IT,Analyst,19,Tier 3,1424256
2244,Support,Lead,16,Tier 1,2073230
2245,Sales,Manager,2,Tier 3,1035833
2246,Marketing,Senior Dev,1,Tier 3,662088
2247,HR,Lead,2,Tier 1,1036167
2248,Marketing,Analyst,1,Tier 1,425755
2249,HR,Senior Dev,9,Tier 2,1246693
2250,HR,Lead,10,Tier 3,1302182
2251,Sales,Intern,6,Tier 2,614890
2252,Support,Intern,14,Tier 3,1040949
2253,Operations,Manager,19,Tier 2,2230346
2254,Finance,Manager,8,Tier 3,1396005
2255,Operations,Director,19,Tier 2,2573267
2256,IT,Lead,2,Tier 1,1021990
2257,HR,Manager,1,Tier 3,960109
2258,Support,Analyst,1,Tier 1,468021
2259,IT,Lead,2,Tier 3,824510
2260,Support,Director,9,Tier 1,2157360
2261,Finance,Lead,0,Tier 3,726671
2262,Sales,Lead,15,Tier 3,1615800
2263,Operations,Associate,3,Tier 1,749330
2264,HR,Senior Dev,1,Tier 3,659084
2265,IT,Associate,3,Tier 1,704280
2266,Finance,Senior Dev,18,Tier 3,1692137
2267,Support,Director,9,Tier 3,1725438
2268,Operations,Director,18,Tier 1,2877903
2269,IT,Associate,3,Tier 2,665953
2270,IT,Lead,12,Tier 1,1786243
2271,Support,Senior Dev,0,Tier 3,607164
2272,HR,Lead,3,Tier 2,951318
2273,IT,Manager,16,Tier 1,2351456
2274,IT,Analyst,3,Tier 2,498082
2275,Support,Lead,0,Tier 3,710585
2276,Sales,Intern,3,Tier 2,399336
2277,Sales,Analyst,12,Tier 3,992093
2278,Marketing,Analyst,9,Tier 3,866223
2279,Marketing,Manager,5,Tier 1,1478367
2280,Operations,Manager,5,Tier 2,1333664
2281,Sales,Manager,9,Tier 1,1786753
2282,Marketing,Manager,17,Tier 2,2101874
2283,Support,Intern,19,Tier 3,1317674
2284,Finance,Lead,14,Tier 3,1539315
2285,Operations,Manager,8,Tier 1,1719473
2286,IT,Intern,18,Tier 2,1407943
2287,Support,Intern,16,Tier 3,1134138
2288,Operations,Intern,8,Tier 1,830409
2289,Operations,Intern,17,Tier 1,1505451
2290,Support,Intern,12,Tier 2,1010327
2291,Sales,Director,6,Tier 3,1554944
2292,Support,Senior Dev,14,Tier 3,1440131
2293,Finance,Lead,14,Tier 2,1701887
2294,Finance,Manager,0,Tier 2,982520
2295,Finance,Manager,13,Tier 1,2106932
2296,Operations,Lead,10,Tier 3,1275039
2297,Sales,Associate,1,Tier 1,592399
2298,IT,Analyst,10,Tier 3,878252
2299,Operations,Senior Dev,17,Tier 2,1779586
2300,IT,Senior Dev,0,Tier 1,740810
2301,Operations,Associate,15,Tier 3,1282625
2302,Support,Intern,15,Tier 3,1120678
2303,Support,Analyst,9,Tier 2,895361
2304,HR,Lead,5,Tier 2,1074370
2305,Sales,Director,3,Tier 3,1357610
2306,Support,Manager,12,Tier 3,1637607
2307,HR,Analyst,13,Tier 1,1330626
2308,HR,Intern,9,Tier 2,784869
2309,Finance,Director,0,Tier 1,1471014
2310,Support,Director,13,Tier 2,2178471
2311,Marketing,Associate,18,Tier 3,1475069
2312,Support,Senior Dev,9,Tier 3,1133248
2313,Marketing,Lead,8,Tier 1,1488516
2314,IT,Manager,5,Tier 2,1314170
2315,Sales,Director,6,Tier 3,1568256
2316,Marketing,Associate,0,Tier 3,396293
2317,IT,Intern,4,Tier 2,475128
2318,HR,Manager,17,Tier 3,1902855
2319,Marketing,Lead,1,Tier 2,863788
2320,HR,Manager,10,Tier 1,1850307
2321,IT,Director,5,Tier 1,1863425
2322,Support,Director,7,Tier 2,1795427
2323,Support,Manager,17,Tier 1,2408506
2324,HR,Lead,4,Tier 2,1029934
2325,Operations,Director,17,Tier 1,2769417
2326,Operations,Lead,10,Tier 3,1277352
2327,Finance,Senior Dev,12,Tier 2,1445299
2328,IT,Intern,6,Tier 2,622412
2329,IT,Manager,10,Tier 3,1499493
2330,Marketing,Senior Dev,3,Tier 3,781707
2331,IT,Intern,14,Tier 2,1121296
2332,IT,Lead,2,Tier 1,1008261
2333,Support,Director,5,Tier 3,1500449
2334,Support,Senior Dev,0,Tier 1,721637
2335,IT,Manager,5,Tier 1,1483652
2336,Operations,Manager,15,Tier 2,1975500
2337,Sales,Manager,4,Tier 1,1429800
2338,IT,Analyst,9,Tier 1,1067963
2339,Finance,Director,17,Tier 2,2443174
2340,Support,Lead,2,Tier 2,907436
2341,HR,Manager,14,Tier 3,1725954
2342,Sales,Lead,2,Tier 2,926211
2343,Finance,Manager,4,Tier 3,1142963
2344,Support,Lead,11,Tier 2,1477707
2345,HR,Director,9,Tier 3,1713606
2346,IT,Manager,19,Tier 2,2217927
2347,Support,Senior Dev,12,Tier 3,1336390
2348,Support,Lead,13,Tier 1,1822591
2349,Operations,Lead,4,Tier 3,936147
2350,IT,Lead,13,Tier 3,1488889
2351,IT,Manager,16,Tier 3,1845721
2352,Marketing,Senior Dev,6,Tier 3,941087
2353,Sales,Associate,0,Tier 3,393408
2354,Finance,Director,8,Tier 1,2087413
2355,Finance,Manager,18,Tier 3,2009500
2356,Operations,Manager,2,Tier 3,1046358
2357,Marketing,Manager,8,Tier 3,1377253
2358,Marketing,Senior Dev,4,Tier 1,1052854
2359,Marketing,Analyst,16,Tier 3,1268987
2360,HR,Director,15,Tier 3,2086322
2361,Support,Associate,8,Tier 1,1116364
2362,Sales,Intern,14,Tier 1,1271700
2363,Marketing,Lead,12,Tier 1,1768199
2364,HR,Director,13,Tier 3,1982115
2365,Operations,Lead,14,Tier 2,1714799
2366,Marketing,Analyst,12,Tier 2,1097520
2367,Operations,Senior Dev,7,Tier 3,1039748
2368,Operations,Analyst,1,Tier 2,423828
2369,Sales,Senior Dev,5,Tier 3,884955
2370,Sales,Associate,17,Tier 3,1403917
2371,Finance,Senior Dev,0,Tier 3,611680
2372,Support,Senior Dev,10,Tier 2,1321135
2373,Operations,Lead,9,Tier 3,1251458
2374,Support,Analyst,13,Tier 1,1341113
2375,IT,Manager,9,Tier 3,1457086
2376,HR,Senior Dev,18,Tier 1,2113939
2377,HR,Analyst,1,Tier 3,389080
2378,HR,Senior Dev,9,Tier 3,1154571
2379,Sales,Analyst,10,Tier 1,1121829
2380,Marketing,Associate,6,Tier 2,841062
2381,HR,Analyst,14,Tier 1,1442861
2382,Marketing,Senior Dev,18,Tier 3,1697221
2383,Sales,Intern,14,Tier 1,1273453
2384,IT,Analyst,7,Tier 3,733370
2385,Operations,Lead,8,Tier 2,1283534
2386,Sales,Manager,0,Tier 3,889389
2387,Support,Associate,0,Tier 3,419170
2388,HR,Analyst,2,Tier 2,446665
2389,Marketing,Lead,7,Tier 1,1425470
2390,Sales,Director,9,Tier 2,1892640
2391,Support,Manager,17,Tier 2,2112049
2392,IT,Senior Dev,18,Tier 3,1687004
2393,Finance,Director,0,Tier 1,1513937
2394,Operations,Intern,15,Tier 2,1180238
2395,Support,Lead,12,Tier 2,1542799
2396,Operations,Intern,16,Tier 3,1158916
2397,Finance,Lead,6,Tier 2,1155071
2398,HR,Director,16,Tier 3,2184540
2399,HR,Manager,4,Tier 1,1410810
2400,IT,Intern,6,Tier 3,560009
2401,Support,Associate,16,Tier 3,1376182
2402,Finance,Senior Dev,0,Tier 3,620928
2403,IT,Intern,16,Tier 1,1459082
2404,Finance,Senior Dev,2,Tier 1,910142
2405,HR,Associate,10,Tier 3,980655
2406,HR,Manager,15,Tier 1,2256661
2407,Sales,Associate,8,Tier 2,989831
2408,Support,Lead,0,Tier 2,796412
2409,Finance,Senior Dev,15,Tier 1,1872048
2410,Finance,Director,18,Tier 3,2275963
2411,Marketing,Lead,18,Tier 2,1934773
2412,IT,Director,8,Tier 2,1847894
2413,Sales,Intern,13,Tier 2,1059676
2414,IT,Intern,18,Tier 1,1619810
2415,Finance,Senior Dev,1,Tier 2,749160
2416,IT,Senior Dev,12,Tier 1,1624994
2417,Marketing,Intern,10,Tier 1,973764
2418,HR,Manager,13,Tier 2,1855405
2419,Operations,Associate,7,Tier 3,813185
2420,Marketing,Director,18,Tier 3,2307727
2421,Support,Manager,15,Tier 3,1811153
2422,Support,Director,7,Tier 1,1997581
2423,HR,Director,5,Tier 1,1847763
2424,Operations,Senior Dev,14,Tier 2,1609480
2425,IT,Associate,7,Tier 2,882531
2426,HR,Manager,14,Tier 2,1909307
2427,Support,Associate,19,Tier 2,1675064
2428,Operations,Analyst,16,Tier 3,1267548
2429,Finance,Lead,17,Tier 1,2167937
2430,Finance,Senior Dev,12,Tier 3,1341756
2431,Operations,Senior Dev,14,Tier 2,1603683
2432,IT,Analyst,9,Tier 2,938764
2433,IT,Intern,2,Tier 1,384162
2434,Support,Analyst,2,Tier 2,478773
2435,Support,Associate,13,Tier 1,1467335
2436,Sales,Associate,7,Tier 2,886394
2437,Sales,Analyst,3,Tier 3,472010
2438,IT,Senior Dev,19,Tier 3,1712890
2439,Finance,Associate,10,Tier 1,1275391
2440,IT,Director,10,Tier 3,1803665
2441,Finance,Intern,16,Tier 3,1178008
2442,IT,Director,1,Tier 3,1285612
2443,Marketing,Manager,14,Tier 2,1938319
2444,Sales,Senior Dev,3,Tier 3,771639
2445,Support,Director,8,Tier 1,2086633
2446,Support,Manager,4,Tier 2,1227439
