OrderDetailID,OrderID,ProductID,Quantity,Price
OD002094,O00686,P0386,3,80619.09
OD002095,O00687,P0302,3,53849.7
OD002096,O00688,P0378,2,89920.84
OD002097,O00688,P0471,1,4287.8
OD002098,O00688,P0392,3,34217.16
OD002099,O00688,P0133,2,51215.0
OD002100,O00689,P0240,3,37376.67
OD002101,O00689,P0457,2,51114.98
OD002102,O00689,P0307,1,27744.18
OD002103,O00689,P0319,2,35040.3
OD002104,O00689,P0175,1,10713.49
OD002105,O00690,P0305,1,12384.66
OD002106,O00690,P0087,3,7825.47
OD002107,O00690,P0078,3,41607.63
OD002108,O00690,P0178,1,6742.5
OD002109,O00690,P0388,2,96103.56
OD002110,O00691,P0327,2,90455.08
OD002111,O00691,P0286,1,34386.6
OD002112,O00691,P0244,2,89479.28
OD002113,O00691,P0207,2,63623.2
OD002114,O00692,P0433,2,76772.62
OD002115,O00692,P0032,3,66397.17
OD002116,O00692,P0292,3,19174.98
OD002117,O00692,P0058,1,19851.06
OD002118,O00693,P0047,3,55656.33
OD002119,O00693,P0075,3,19242.21
OD002120,O00693,P0342,2,23454.64
OD002121,O00693,P0314,3,71001.54
OD002122,O00694,P0132,1,16953.1
OD002123,O00694,P0104,1,25936.71
OD002124,O00694,P0397,2,74773.32
OD002125,O00695,P0432,2,42947.86
OD002126,O00695,P0397,1,37386.66
OD002127,O00695,P0473,1,6741.82
OD002128,O00695,P0033,2,14609.26
OD002129,O00695,P0401,1,4209.04
OD002130,O00696,P0416,3,6564.21
OD002131,O00696,P0190,1,31613.49
OD002132,O00696,P0400,1,24051.41
OD002133,O00697,P0005,3,52666.62
OD002134,O00697,P0304,3,13418.31
OD002135,O00697,P0196,1,31927.62
OD002136,O00697,P0365,1,7195.14
OD002137,O00697,P0081,1,17375.63
OD002138,O00698,P0427,2,64012.64
OD002139,O00698,P0141,2,17607.72
OD002140,O00699,P0482,1,36394.17
OD002141,O00699,P0329,1,36526.35
OD002142,O00700,P0444,3,20947.47
OD002143,O00700,P0375,3,33254.64
OD002144,O00700,P0245,3,103332.3
OD002145,O00701,P0188,3,39421.59
OD002146,O00701,P0394,3,72722.01
OD002147,O00701,P0071,1,31890.26
OD002148,O00701,P0255,1,22491.06
OD002149,O00702,P0200,2,27882.88
OD002150,O00703,P0271,3,75725.7
OD002151,O00704,P0235,3,108055.71
OD002152,O00704,P0278,2,40456.76
OD002153,O00704,P0024,2,51299.0
OD002154,O00704,P0478,1,45214.46
OD002155,O00705,P0383,3,119560.35
OD002156,O00705,P0483,3,25125.87
OD002157,O00706,P0438,1,25867.34
OD002158,O00707,P0108,2,61589.22
OD002159,O00707,P0252,1,27839.73
OD002160,O00707,P0440,2,55009.08
OD002161,O00707,P0037,2,72099.46
OD002162,O00708,P0159,3,50661.93
OD002163,O00708,P0023,1,43375.51
OD002164,O00708,P0160,3,124150.35
OD002165,O00708,P0403,3,28722.63
OD002166,O00708,P0356,1,1746.39
OD002167,O00709,P0030,2,25822.06
OD002168,O00710,P0471,3,12863.4
OD002169,O00711,P0145,1,19289.24
OD002170,O00711,P0433,1,38386.31
OD002171,O00711,P0151,3,100499.58
OD002172,O00711,P0259,3,93443.4
OD002173,O00711,P0078,3,41607.63
OD002174,O00712,P0094,3,117424.08
OD002175,O00712,P0484,2,17142.04
OD002176,O00712,P0006,2,44901.1
OD002177,O00712,P0287,3,85789.38
OD002178,O00712,P0146,2,36238.98
OD002179,O00713,P0106,1,33426.3
OD002180,O00713,P0185,2,30448.0
OD002181,O00713,P0070,2,31253.44
OD002182,O00713,P0182,1,28330.65
OD002183,O00714,P0041,3,19874.25
OD002184,O00715,P0267,2,74251.86
OD002185,O00715,P0001,2,91621.56
OD002186,O00715,P0408,1,30060.41
OD002187,O00715,P0414,2,58957.62
OD002188,O00715,P0327,2,90455.08
OD002189,O00716,P0262,3,53668.83
OD002190,O00717,P0419,1,31729.12
OD002191,O00717,P0167,2,19615.54
OD002192,O00717,P0287,2,57192.92
OD002193,O00717,P0398,2,84621.72
OD002194,O00717,P0451,1,32544.56
OD002195,O00718,P0136,1,2991.68
OD002196,O00718,P0351,3,50607.87
OD002197,O00718,P0494,3,79167.45
OD002198,O00719,P0167,1,9807.77
OD002199,O00720,P0059,1,5222.22
OD002200,O00720,P0260,1,4260.68
OD002201,O00720,P0196,1,31927.62
OD002202,O00721,P0453,1,34440.96
OD002203,O00721,P0375,1,11084.88
OD002204,O00721,P0100,2,14672.16
OD002205,O00722,P0470,1,6525.32
OD002206,O00722,P0077,3,95310.78
OD002207,O00722,P0070,3,46880.16
OD002208,O00722,P0058,1,19851.06
OD002209,O00723,P0090,3,13623.66
OD002210,O00724,P0164,2,19339.22
OD002211,O00724,P0352,1,22564.59
OD002212,O00724,P0053,1,28738.91
OD002213,O00724,P0004,2,29527.22
OD002214,O00725,P0085,2,66366.56
OD002215,O00725,P0128,3,42538.17
OD002216,O00725,P0006,2,44901.1
OD002217,O00726,P0255,1,22491.06
OD002218,O00726,P0256,1,38096.03
OD002219,O00727,P0101,2,22875.5
OD002220,O00728,P0468,1,34232.29
OD002221,O00728,P0039,2,48625.88
OD002222,O00728,P0069,2,87744.2
OD002223,O00728,P0328,1,7635.87
OD002224,O00729,P0294,3,86686.98
OD002225,O00729,P0273,1,36008.68
OD002226,O00729,P0499,2,44758.16
OD002227,O00729,P0312,3,80898.84
OD002228,O00729,P0472,3,131333.7
OD002229,O00730,P0030,3,38733.09
OD002230,O00730,P0048,3,47907.78
OD002231,O00730,P0363,3,79520.49
OD002232,O00731,P0122,3,76891.68
OD002233,O00731,P0046,3,101193.81
OD002234,O00731,P0474,2,12072.54
OD002235,O00732,P0370,2,94262.92
OD002236,O00733,P0242,1,29562.1
OD002237,O00733,P0493,2,52132.16
OD002238,O00734,P0191,2,8228.2
OD002239,O00735,P0243,1,39529.4
OD002240,O00736,P0044,3,89612.25
OD002241,O00736,P0413,1,11998.55
OD002242,O00736,P0172,1,37358.39
OD002243,O00737,P0175,1,10713.49
OD002244,O00737,P0210,1,35406.15
OD002245,O00737,P0247,2,83646.12
OD002246,O00738,P0092,1,40584.21
OD002247,O00738,P0247,2,83646.12
OD002248,O00738,P0227,1,36013.96
OD002249,O00738,P0399,2,16717.48
OD002250,O00739,P0322,2,74675.08
OD002251,O00739,P0050,1,48838.18
OD002252,O00740,P0343,3,108763.23
OD002253,O00740,P0366,3,21596.58
OD002254,O00740,P0220,2,31127.54
OD002255,O00740,P0294,2,57791.32
OD002256,O00741,P0054,1,49403.07
OD002257,O00741,P0074,2,63201.18
OD002258,O00742,P0448,1,7511.41
OD002259,O00742,P0355,2,97337.12
OD002260,O00742,P0497,1,14070.95
OD002261,O00742,P0172,3,112075.17
OD002262,O00742,P0463,2,17244.7
OD002263,O00743,P0076,2,67490.1
OD002264,O00744,P0492,2,10356.26
OD002265,O00745,P0077,3,95310.78
OD002266,O00745,P0226,2,44050.54
OD002267,O00745,P0405,1,36701.41
OD002268,O00745,P0429,2,50452.34
OD002269,O00745,P0442,1,48049.73
OD002270,O00746,P0309,2,9992.06
OD002271,O00746,P0268,2,99262.2
OD002272,O00747,P0012,1,16101.89
OD002273,O00747,P0102,2,83404.84
OD002274,O00747,P0097,3,64201.65
OD002275,O00747,P0374,1,35723.66
OD002276,O00747,P0015,1,29120.31
OD002277,O00748,P0339,1,15732.96
OD002278,O00749,P0048,1,15969.26
OD002279,O00749,P0011,3,37919.79
OD002280,O00749,P0079,3,6302.61
OD002281,O00749,P0185,3,45672.0
OD002282,O00749,P0065,1,46224.7
OD002283,O00750,P0383,3,119560.35
OD002284,O00750,P0247,2,83646.12
OD002285,O00750,P0453,2,68881.92
OD002286,O00750,P0222,2,33186.46
OD002287,O00751,P0005,2,35111.08
OD002288,O00751,P0226,3,66075.81
OD002289,O00751,P0295,3,593.43
OD002290,O00752,P0313,2,73815.2
OD002291,O00752,P0182,2,56661.3
OD002292,O00753,P0205,3,11683.8
OD002293,O00753,P0314,1,23667.18
OD002294,O00753,P0426,2,66322.32
OD002295,O00753,P0380,1,8354.83
OD002296,O00754,P0307,3,83232.54
OD002297,O00754,P0199,1,21332.0
OD002298,O00754,P0288,1,21119.51
OD002299,O00754,P0198,3,13993.47
OD002300,O00754,P0017,1,1885.0
OD002301,O00755,P0360,1,44753.22
OD002302,O00755,P0390,3,141141.45
OD002303,O00755,P0137,2,44152.56
OD002304,O00756,P0026,2,26808.06
OD002305,O00756,P0335,1,27474.41
OD002306,O00756,P0194,1,49657.42
OD002307,O00757,P0456,1,32028.66
OD002308,O00757,P0231,1,36040.9
OD002309,O00757,P0246,2,26904.48
OD002310,O00757,P0237,2,25601.9
OD002311,O00757,P0327,1,45227.54
OD002312,O00758,P0374,1,35723.66
OD002313,O00758,P0004,1,14763.61
OD002314,O00759,P0139,2,76032.34
OD002315,O00759,P0174,3,99184.23
OD002316,O00759,P0365,1,7195.14
OD002317,O00760,P0357,2,17242.16
OD002318,O00760,P0037,3,108149.19
OD002319,O00760,P0108,2,61589.22
OD002320,O00760,P0321,2,82838.28
OD002321,O00761,P0425,1,23771.25
OD002322,O00761,P0367,3,137014.77
OD002323,O00762,P0251,1,13197.73
OD002324,O00762,P0308,1,7191.81
OD002325,O00762,P0077,3,95310.78
OD002326,O00762,P0136,3,8975.04
OD002327,O00763,P0285,2,98337.66
OD002328,O00763,P0418,2,23270.36
OD002329,O00763,P0243,2,79058.8
OD002330,O00764,P0170,1,26961.11
OD002331,O00764,P0183,2,26211.78
OD002332,O00764,P0220,3,46691.31
OD002333,O00765,P0339,1,15732.96
OD002334,O00765,P0153,3,141786.9
OD002335,O00766,P0383,2,79706.9
OD002336,O00766,P0163,3,125196.42
OD002337,O00767,P0155,3,21514.71
OD002338,O00767,P0464,1,39575.17
OD002339,O00767,P0387,1,37111.49
OD002340,O00768,P0324,2,38768.0
OD002341,O00768,P0492,2,10356.26
OD002342,O00768,P0135,3,83307.84
OD002343,O00768,P0405,3,110104.23
OD002344,O00768,P0289,2,9807.94
OD002345,O00769,P0236,1,7364.61
OD002346,O00769,P0060,3,77866.29
OD002347,O00770,P0341,2,63876.98
OD002348,O00770,P0417,3,144485.46
OD002349,O00770,P0306,2,89897.06
OD002350,O00770,P0146,1,18119.49
OD002351,O00771,P0328,1,7635.87
OD002352,O00771,P0124,3,115938.09
OD002353,O00771,P0244,2,89479.28
OD002354,O00772,P0042,2,83946.1
OD002355,O00772,P0267,2,74251.86
OD002356,O00773,P0395,3,36544.65
OD002357,O00774,P0407,1,15477.24
OD002358,O00774,P0104,1,25936.71
OD002359,O00774,P0245,2,68888.2
OD002360,O00774,P0475,1,35943.68
OD002361,O00774,P0047,1,18552.11
OD002362,O00775,P0064,2,59995.84
OD002363,O00776,P0349,3,40272.51
OD002364,O00776,P0072,1,30586.09
OD002365,O00777,P0205,2,7789.2
OD002366,O00777,P0194,2,99314.84
OD002367,O00777,P0096,3,15503.22
OD002368,O00777,P0315,1,6451.23
OD002369,O00778,P0395,3,36544.65
OD002370,O00778,P0044,2,59741.5
OD002371,O00778,P0451,1,32544.56
OD002372,O00778,P0404,1,46983.13
OD002373,O00778,P0303,1,45811.55
OD002374,O00779,P0072,3,91758.27
OD002375,O00779,P0310,1,32555.16
OD002376,O00779,P0044,3,89612.25
OD002377,O00779,P0360,2,89506.44
OD002378,O00779,P0088,3,71587.05
OD002379,O00780,P0376,3,127541.43
OD002380,O00780,P0216,2,10514.78
OD002381,O00781,P0310,1,32555.16
OD002382,O00781,P0007,3,10919.19
OD002383,O00782,P0368,3,86247.51
OD002384,O00782,P0391,1,43651.0
OD002385,O00783,P0080,2,44229.5
OD002386,O00784,P0388,2,96103.56
OD002387,O00784,P0093,3,131924.88
OD002388,O00785,P0413,3,35995.65
OD002389,O00785,P0135,3,83307.84
OD002390,O00785,P0109,1,29170.71
OD002391,O00785,P0115,3,133205.19
OD002392,O00785,P0316,3,31410.96
OD002393,O00786,P0146,2,36238.98
OD002394,O00786,P0235,2,72037.14
OD002395,O00787,P0082,1,26893.32
OD002396,O00787,P0318,1,15284.42
OD002397,O00787,P0015,1,29120.31
OD002398,O00787,P0149,2,66086.52
OD002399,O00787,P0242,1,29562.1
OD002400,O00788,P0426,2,66322.32
OD002401,O00789,P0351,3,50607.87
OD002402,O00789,P0085,1,33183.28
OD002403,O00789,P0160,2,82766.9
OD002404,O00789,P0024,2,51299.0
OD002405,O00790,P0241,1,42008.14
OD002406,O00790,P0272,2,95903.08
OD002407,O00791,P0159,1,16887.31
OD002408,O00791,P0352,2,45129.18
OD002409,O00792,P0490,1,2217.14
OD002410,O00792,P0449,1,31877.19
OD002411,O00792,P0009,1,32134.95
OD002412,O00793,P0434,3,16717.71
OD002413,O00793,P0333,1,5203.19
OD002414,O00794,P0370,1,47131.46
OD002415,O00794,P0036,1,24513.98
OD002416,O00794,P0005,1,17555.54
OD002417,O00794,P0128,1,14179.39
OD002418,O00794,P0148,3,87845.19
OD002419,O00795,P0016,3,137515.53
OD002420,O00795,P0490,3,6651.42
OD002421,O00795,P0202,3,92446.68
OD002422,O00795,P0088,2,47724.7
OD002423,O00796,P0112,1,7126.45
OD002424,O00796,P0056,1,710.67
OD002425,O00796,P0467,1,6015.2
OD002426,O00796,P0106,1,33426.3
OD002427,O00797,P0445,2,79392.7
OD002428,O00797,P0108,2,61589.22
OD002429,O00797,P0409,2,96139.38
OD002430,O00797,P0450,1,13343.15
OD002431,O00798,P0420,2,2144.98
OD002432,O00798,P0064,2,59995.84
OD002433,O00799,P0041,1,6624.75
OD002434,O00799,P0076,2,67490.1
OD002435,O00800,P0143,3,115718.4
OD002436,O00800,P0231,1,36040.9
OD002437,O00800,P0426,3,99483.48
OD002438,O00800,P0135,2,55538.56
OD002439,O00801,P0367,2,91343.18
OD002440,O00801,P0183,2,26211.78
OD002441,O00802,P0327,2,90455.08
OD002442,O00802,P0119,2,47581.1
OD002443,O00802,P0454,3,118151.85
OD002444,O00803,P0181,2,14342.58
OD002445,O00803,P0175,1,10713.49
OD002446,O00804,P0039,3,72938.82
OD002447,O00804,P0082,2,53786.64
OD002448,O00804,P0048,2,31938.52
OD002449,O00805,P0494,2,52778.3
OD002450,O00805,P0112,1,7126.45
OD002451,O00806,P0189,1,21117.14
OD002452,O00806,P0090,2,9082.44
OD002453,O00806,P0181,1,7171.29
OD002454,O00806,P0084,1,24969.67
OD002455,O00807,P0058,3,59553.18
OD002456,O00807,P0376,1,42513.81
OD002457,O00807,P0368,2,57498.34
OD002458,O00807,P0130,2,54957.94
OD002459,O00808,P0280,1,33100.84
OD002460,O00808,P0173,3,109039.56
OD002461,O00808,P0095,2,86842.78
OD002462,O00809,P0055,1,9847.69
OD002463,O00810,P0406,1,35664.69
OD002464,O00811,P0331,3,119340.21
OD002465,O00812,P0293,3,1460.34
OD002466,O00813,P0106,3,100278.9
OD002467,O00813,P0224,3,1785.09
OD002468,O00813,P0143,3,115718.4
OD002469,O00813,P0405,2,73402.82
OD002470,O00814,P0144,2,39831.06
OD002471,O00814,P0293,3,1460.34
OD002472,O00815,P0249,3,50716.05
OD002473,O00816,P0439,3,54015.51
OD002474,O00816,P0125,3,134926.98
OD002475,O00816,P0411,1,19105.0
OD002476,O00816,P0317,1,48728.05
OD002477,O00817,P0007,1,3639.73
OD002478,O00817,P0157,2,318.02
OD002479,O00817,P0037,2,72099.46
OD002480,O00817,P0360,2,89506.44
OD002481,O00817,P0434,1,5572.57
OD002482,O00818,P0437,1,16672.54
OD002483,O00819,P0283,3,56423.25
OD002484,O00820,P0405,1,36701.41
OD002485,O00820,P0113,1,7688.42
OD002486,O00820,P0326,1,18953.49
OD002487,O00820,P0432,1,21473.93
OD002488,O00820,P0282,2,77401.48
OD002489,O00821,P0435,1,47966.92
OD002490,O00821,P0226,2,44050.54
OD002491,O00821,P0158,1,747.56
OD002492,O00821,P0306,3,134845.59
OD002493,O00821,P0115,2,88803.46
OD002494,O00822,P0221,1,25026.69
OD002495,O00822,P0081,3,52126.89
OD002496,O00822,P0413,2,23997.1
OD002497,O00823,P0329,3,109579.05
OD002498,O00823,P0427,1,32006.32
OD002499,O00823,P0196,1,31927.62
OD002500,O00823,P0024,2,51299.0
OD002501,O00824,P0458,2,61629.3
OD002502,O00824,P0461,3,50954.61
OD002503,O00824,P0082,3,80679.96
OD002504,O00824,P0335,2,54948.82
OD002505,O00825,P0245,2,68888.2
OD002506,O00825,P0256,3,114288.09
OD002507,O00825,P0332,1,47413.18
OD002508,O00825,P0058,1,19851.06
OD002509,O00825,P0075,3,19242.21
OD002510,O00826,P0180,1,15179.3
OD002511,O00826,P0346,1,13256.96
OD002512,O00826,P0388,1,48051.78
OD002513,O00826,P0194,3,148972.26
OD002514,O00826,P0213,1,17118.78
OD002515,O00827,P0006,1,22450.55
OD002516,O00827,P0424,3,41330.25
OD002517,O00827,P0095,2,86842.78
OD002518,O00827,P0228,3,128062.8
OD002519,O00828,P0119,2,47581.1
OD002520,O00828,P0481,2,38131.26
OD002521,O00828,P0086,3,136242.54
OD002522,O00828,P0024,1,25649.5
OD002523,O00829,P0195,1,38374.95
OD002524,O00830,P0367,2,91343.18
OD002525,O00830,P0133,1,25607.5
OD002526,O00831,P0237,2,25601.9
OD002527,O00831,P0178,1,6742.5
OD002528,O00831,P0289,2,9807.94
OD002529,O00831,P0212,3,73914.27
OD002530,O00831,P0025,2,65365.6
OD002531,O00832,P0235,3,108055.71
OD002532,O00832,P0470,1,6525.32
OD002533,O00832,P0187,3,138227.25
OD002534,O00832,P0293,3,1460.34
OD002535,O00832,P0167,2,19615.54
OD002536,O00833,P0107,2,70374.92
OD002537,O00833,P0337,3,14663.55
OD002538,O00834,P0428,3,108551.34
OD002539,O00834,P0351,2,33738.58
OD002540,O00834,P0281,1,43942.41
OD002541,O00834,P0476,1,635.14
OD002542,O00834,P0320,2,3848.48
OD002543,O00835,P0288,1,21119.51
OD002544,O00835,P0416,1,2188.07
OD002545,O00835,P0399,1,8358.74
OD002546,O00836,P0103,1,43879.19
OD002547,O00836,P0489,3,90473.22
OD002548,O00836,P0092,3,121752.63
OD002549,O00837,P0487,3,78164.91
OD002550,O00838,P0086,1,45414.18
OD002551,O00838,P0384,3,90830.04
OD002552,O00838,P0246,1,13452.24
OD002553,O00838,P0055,3,29543.07
OD002554,O00839,P0097,3,64201.65
OD002555,O00839,P0037,3,108149.19
OD002556,O00839,P0026,2,26808.06
OD002557,O00840,P0443,3,9082.47
OD002558,O00840,P0402,2,10304.32
OD002559,O00840,P0311,1,26120.96
OD002560,O00841,P0279,1,22978.31
OD002561,O00841,P0060,3,77866.29
OD002562,O00841,P0053,2,57477.82
OD002563,O00841,P0017,2,3770.0
OD002564,O00841,P0443,1,3027.49
OD002565,O00842,P0119,1,23790.55
OD002566,O00843,P0310,1,32555.16
OD002567,O00843,P0020,3,85120.05
OD002568,O00843,P0284,3,28576.68
OD002569,O00843,P0402,2,10304.32
OD002570,O00844,P0368,2,57498.34
OD002571,O00844,P0386,2,53746.06
OD002572,O00844,P0208,3,137981.85
OD002573,O00844,P0499,3,67137.24
OD002574,O00844,P0327,3,135682.62
OD002575,O00845,P0052,2,16260.74
OD002576,O00845,P0274,2,73005.58
OD002577,O00845,P0220,2,31127.54
OD002578,O00845,P0013,1,2877.19
OD002579,O00845,P0487,3,78164.91
OD002580,O00846,P0029,3,5240.46
OD002581,O00846,P0493,2,52132.16
OD002582,O00847,P0383,1,39853.45
OD002583,O00847,P0413,3,35995.65
OD002584,O00847,P0264,3,120101.01
OD002585,O00847,P0123,1,3842.47
OD002586,O00848,P0039,2,48625.88
OD002587,O00848,P0479,2,41293.1
OD002588,O00848,P0371,2,31680.46
OD002589,O00848,P0388,1,48051.78
OD002590,O00849,P0477,3,122388.12
OD002591,O00849,P0001,2,91621.56
OD002592,O00849,P0045,2,55229.04
OD002593,O00850,P0206,2,32835.72
OD002594,O00850,P0373,2,12923.86
OD002595,O00850,P0121,2,45985.0
OD002596,O00850,P0265,2,61726.32
OD002597,O00851,P0021,2,17396.04
OD002598,O00851,P0321,2,82838.28
OD002599,O00851,P0267,3,111377.79
OD002600,O00851,P0447,1,9508.52
OD002601,O00851,P0023,2,86751.02
OD002602,O00852,P0424,3,41330.25
OD002603,O00852,P0025,1,32682.8
OD002604,O00853,P0071,2,63780.52
OD002605,O00853,P0376,1,42513.81
OD002606,O00853,P0311,1,26120.96
OD002607,O00853,P0261,2,69295.22
OD002608,O00853,P0200,3,41824.32
OD002609,O00854,P0094,2,78282.72
OD002610,O00854,P0446,2,85732.06
OD002611,O00855,P0431,1,3972.53
OD002612,O00855,P0279,2,45956.62
OD002613,O00855,P0184,3,121776.96
OD002614,O00856,P0084,1,24969.67
OD002615,O00856,P0334,1,11112.43
OD002616,O00856,P0044,2,59741.5
OD002617,O00856,P0219,3,13061.79
OD002618,O00856,P0031,2,7414.64
OD002619,O00857,P0179,1,15898.63
OD002620,O00857,P0451,2,65089.12
OD002621,O00857,P0143,2,77145.6
OD002622,O00858,P0162,3,145625.88
OD002623,O00858,P0418,2,23270.36
OD002624,O00858,P0078,3,41607.63
OD002625,O00858,P0204,1,36853.4
OD002626,O00859,P0092,1,40584.21
OD002627,O00859,P0238,2,12684.94
OD002628,O00859,P0318,1,15284.42
OD002629,O00860,P0152,1,24420.94
OD002630,O00860,P0106,2,66852.6
OD002631,O00861,P0028,1,169.02
OD002632,O00861,P0192,1,32881.09
OD002633,O00861,P0186,1,39743.81
OD002634,O00861,P0001,2,91621.56
OD002635,O00862,P0254,2,63563.34
OD002636,O00862,P0140,3,86369.13
OD002637,O00862,P0472,2,87555.8
OD002638,O00863,P0459,3,17627.94
OD002639,O00864,P0380,1,8354.83
OD002640,O00864,P0066,2,81888.84
OD002641,O00864,P0439,1,18005.17
OD002642,O00864,P0029,1,1746.82
OD002643,O00865,P0383,1,39853.45
OD002644,O00865,P0463,2,17244.7
OD002645,O00865,P0413,3,35995.65
OD002646,O00866,P0152,2,48841.88
OD002647,O00867,P0001,3,137432.34
OD002648,O00867,P0346,3,39770.88
OD002649,O00867,P0108,2,61589.22
OD002650,O00867,P0147,1,3515.25
OD002651,O00867,P0145,1,19289.24
OD002652,O00868,P0040,3,83836.95
OD002653,O00868,P0296,3,20657.25
OD002654,O00868,P0216,1,5257.39
OD002655,O00869,P0263,3,18607.23
OD002656,O00869,P0135,1,27769.28
OD002657,O00869,P0221,1,25026.69
OD002658,O00870,P0109,3,87512.13
OD002659,O00870,P0012,1,16101.89
OD002660,O00870,P0195,2,76749.9
OD002661,O00871,P0241,2,84016.28
OD002662,O00871,P0068,3,43564.56
OD002663,O00871,P0076,1,33745.05
OD002664,O00872,P0009,1,32134.95
OD002665,O00872,P0350,3,104493.24
OD002666,O00872,P0399,3,25076.22
OD002667,O00872,P0315,3,19353.69
OD002668,O00873,P0414,3,88436.43
OD002669,O00873,P0145,3,57867.72
OD002670,O00873,P0165,1,37256.63
OD002671,O00873,P0176,1,30664.46
OD002672,O00874,P0393,1,20161.69
OD002673,O00875,P0248,2,75431.1
OD002674,O00875,P0336,3,73020.45
OD002675,O00875,P0323,1,47004.89
OD002676,O00875,P0364,1,28432.83
OD002677,O00876,P0248,1,37715.55
OD002678,O00876,P0202,3,92446.68
OD002679,O00876,P0048,3,47907.78
OD002680,O00876,P0360,3,134259.66
OD002681,O00877,P0473,3,20225.46
OD002682,O00877,P0285,2,98337.66
OD002683,O00877,P0303,2,91623.1
OD002684,O00878,P0104,1,25936.71
OD002685,O00878,P0319,3,52560.45
OD002686,O00879,P0440,2,55009.08
OD002687,O00879,P0291,1,38797.98
OD002688,O00880,P0129,2,52995.3
OD002689,O00880,P0139,2,76032.34
OD002690,O00881,P0371,2,31680.46
OD002691,O00881,P0094,3,117424.08
OD002692,O00881,P0370,3,141394.38
OD002693,O00881,P0299,2,83202.12
OD002694,O00882,P0336,1,24340.15
OD002695,O00882,P0377,2,31018.98
OD002696,O00883,P0319,1,17520.15
OD002697,O00883,P0028,2,338.04
OD002698,O00883,P0447,3,28525.56
OD002699,O00883,P0236,2,14729.22
OD002700,O00884,P0217,1,43359.09
OD002701,O00884,P0056,1,710.67
OD002702,O00884,P0149,3,99129.78
OD002703,O00884,P0193,3,7139.52
OD002704,O00885,P0457,2,51114.98
OD002705,O00885,P0177,2,63015.5
OD002706,O00886,P0202,3,92446.68
OD002707,O00887,P0130,2,54957.94
OD002708,O00888,P0070,2,31253.44
OD002709,O00888,P0412,1,28978.96
OD002710,O00888,P0072,1,30586.09
OD002711,O00888,P0466,3,96212.22
OD002712,O00889,P0009,2,64269.9
OD002713,O00890,P0305,2,24769.32
OD002714,O00890,P0388,2,96103.56
OD002715,O00890,P0124,2,77292.06
OD002716,O00890,P0254,3,95345.01
OD002717,O00890,P0243,1,39529.4
OD002718,O00891,P0447,3,28525.56
OD002719,O00892,P0309,1,4996.03
OD002720,O00892,P0045,3,82843.56
OD002721,O00892,P0433,1,38386.31
OD002722,O00892,P0215,2,24470.64
OD002723,O00893,P0383,2,79706.9
OD002724,O00893,P0087,1,2608.49
OD002725,O00893,P0176,3,91993.38
OD002726,O00893,P0485,1,47504.24
OD002727,O00893,P0475,2,71887.36
OD002728,O00894,P0232,2,95346.38
OD002729,O00894,P0089,2,95552.4
OD002730,O00894,P0086,1,45414.18
OD002731,O00895,P0164,1,9669.61
OD002732,O00896,P0182,2,56661.3
OD002733,O00896,P0471,3,12863.4
OD002734,O00896,P0370,2,94262.92
OD002735,O00897,P0399,2,16717.48
OD002736,O00898,P0020,3,85120.05
OD002737,O00898,P0451,1,32544.56
OD002738,O00898,P0346,3,39770.88
OD002739,O00898,P0418,2,23270.36
OD002740,O00898,P0071,1,31890.26
OD002741,O00899,P0129,3,79492.95
OD002742,O00899,P0494,2,52778.3
OD002743,O00899,P0023,1,43375.51
OD002744,O00900,P0137,3,66228.84
OD002745,O00900,P0481,2,38131.26
OD002746,O00900,P0028,1,169.02
OD002747,O00900,P0199,2,42664.0
OD002748,O00901,P0314,3,71001.54
OD002749,O00901,P0395,1,12181.55
OD002750,O00901,P0419,1,31729.12
OD002751,O00901,P0080,1,22114.75
OD002752,O00902,P0379,1,13525.07
OD002753,O00903,P0283,2,37615.5
OD002754,O00903,P0479,3,61939.65
OD002755,O00903,P0249,2,33810.7
OD002756,O00903,P0130,1,27478.97
OD002757,O00903,P0284,2,19051.12
OD002758,O00904,P0162,1,48541.96
OD002759,O00904,P0439,1,18005.17
OD002760,O00904,P0460,1,42204.95
OD002761,O00905,P0331,3,119340.21
OD002762,O00905,P0353,1,12904.16
OD002763,O00905,P0209,1,25876.61
OD002764,O00906,P0389,2,5980.18
OD002765,O00906,P0113,3,23065.26
